permno,ticker,comnam,rtype,ptype,psub,date,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta,year,month
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2012-06-29,2012-06-29,2012m6,0.0521,5.05,331.65372,1512.163,137.433,-25.036,333.843,0.49951228,0.017707746,0.025953552,-0.3088902012718184,1.0066010665234455,1.8609029925144407,2012,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2012-07-31,2012-07-31,2012m7,0.0198,5.15,356.9053,1484.432,136.39,-32.778,329.338,0.506098,0.017271252,0.031154003,-0.3088902012718184,0.9227601864158648,1.8520517823835845,2012,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2012-08-31,2012-08-31,2012m8,0.0757,5.49,394.13806,1484.432,136.39,-32.778,329.338,0.506098,0.017271252,0.031154003,-0.3088902012718184,0.8355904796566368,1.8601465056497148,2012,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2012-09-28,2012-09-28,2012m9,-0.0383,5.28,379.06177,1484.432,136.39,-32.778,329.338,0.506098,0.017271252,0.031154003,-0.3088902012718184,0.868824104748106,1.849456100863242,2012,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2012-10-31,2012-10-31,2012m10,0.0019,5.29,379.77966,1465.33,141.2,-14.738,329.422,0.5061986,0.015867416,0.036695488,-0.3088902012718184,0.8674028862333837,1.851534911673958,2012,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2012-11-30,2012-11-30,2012m11,0.034,5.42,389.8552,1465.33,141.2,-14.738,329.422,0.5061986,0.015867416,0.036695488,-0.3088902012718184,0.8449855424081346,1.872187480227269,2012,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2012-12-31,2012-12-31,2012m12,-0.0258,5.28,379.78513,1465.33,141.2,-14.738,329.422,0.5061986,0.015867416,0.036695488,-0.3088902012718184,0.867390467360491,1.860101519951423,2012,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-01-31,2013-01-31,2013m1,0.0436,5.51,396.3288,1470.422,137.743,-8.435,318.745,0.5081562,0.013944296,0.03717504,-0.3088902012718184,0.8042438123702841,1.876694483547626,2013,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-02-28,2013-02-28,2013m2,0.0508,5.74,412.87244,1470.422,137.743,-8.435,318.745,0.5081562,0.013944296,0.03717504,-0.3088902012718184,0.7720181009108594,1.887956715843124,2013,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-03-28,2013-03-28,2013m3,0.0645,6.11,441.78967,1470.422,137.743,-8.435,318.745,0.5081562,0.013944296,0.03717504,-0.3088902012718184,0.721485871486521,1.8954343461020184,2013,3
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-04-30,2013-04-30,2013m4,0.0491,6.41,463.48145,1369.903,142.255,25.752,290.906,0.5726493,0.015529566,0.036928162,-0.3088902012718184,0.6276540597364808,1.8935502454847304,2013,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-05-31,2013-05-31,2013m5,-0.0952,5.75,415.748,1369.903,142.255,25.752,290.906,0.5726493,0.015529566,0.036928162,-0.3088902012718184,0.6997171504357808,1.8905643336658744,2013,5
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-06-28,2013-06-28,2013m6,-0.0991,5.18,374.5347,1369.903,142.255,25.752,290.906,0.5726493,0.015529566,0.036928162,0.0848774383048513,0.7767130555784807,1.944725947264072,2013,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-07-31,2013-07-31,2013m7,0.0695,5.54,400.56415,1357.73,138.066,35.882,345.097,0.55460215,0.012711658,0.036222223,0.0848774383048513,0.8615273721370511,1.9440886594640616,2013,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-08-30,2013-08-30,2013m8,-0.1101,4.88,352.76544,1357.73,138.066,35.882,345.097,0.55460215,0.012711658,0.036222223,0.0848774383048513,0.9782618935373488,1.9512098741939807,2013,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-09-30,2013-09-30,2013m9,0.0615,5.18,374.4518,1357.73,138.066,35.882,345.097,0.55460215,0.012711658,0.036222223,0.0848774383048513,0.9216058604691124,2.084858704147082,2013,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-10-31,2013-10-31,2013m10,0.1023,5.71,412.7645,1335.704,134.451,33.535,343.894,0.5507388,0.012796997,0.034942623,0.0848774383048513,0.8331482926593703,2.2760990625341906,2013,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-11-29,2013-11-29,2013m11,0.0245,5.8,419.25882,1335.704,134.451,33.535,343.894,0.5507388,0.012796997,0.034942623,0.0848774383048513,0.8202427765335806,2.1317649488971497,2013,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2013-12-31,2013-12-31,2013m12,0.0793,6.26,452.51038,1335.704,134.451,33.535,343.894,0.5507388,0.012796997,0.034942623,0.0848774383048513,0.7599693431364349,2.0761303329463123,2013,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-01-31,2014-01-31,2014m1,0.008,6.31,472.34137,1336.409,138.781,32.367,338.198,0.5549244,0.012434068,0.035752527,0.0848774383048513,0.716003378671158,2.056265417633759,2014,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-02-28,2014-02-28,2014m2,-0.0174,6.15,486.8709,1336.409,138.781,32.367,338.198,0.5549244,0.012434068,0.035752527,0.0848774383048513,0.6946358752189391,2.0687142259574127,2014,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-03-31,2014-03-31,2014m3,-0.0065,6.11,484.11975,1336.409,138.781,32.367,338.198,0.5549244,0.012434068,0.035752527,0.0848774383048513,0.6985833526661017,2.551681576026198,2014,3
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-04-30,2014-04-30,2014m4,0.0131,6.19,490.45847,1331.926,138.828,5.284,328.927,0.5575685,0.011288916,0.037296366,0.0848774383048513,0.6706520997749463,1.672651281393655,2014,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-05-30,2014-05-30,2014m5,0.0,6.14,486.44763,1331.926,138.828,5.284,328.927,0.5575685,0.011288916,0.037296366,0.0848774383048513,0.676181740949244,1.4617279287434837,2014,5
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-06-30,2014-06-30,2014m6,0.0179,6.25,495.1625,1331.926,138.828,5.284,328.927,0.5575685,0.011288916,0.037296366,0.0428703681724309,0.664280921824906,1.4666347800757744,2014,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-07-31,2014-07-31,2014m7,0.008,6.3,499.1238,1399.747,141.751,1.851,374.187,0.5545488,0.012722299,0.0336075,0.0428703681724309,0.7496877575215869,1.3991897100215769,2014,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-08-29,2014-08-29,2014m8,0.0349,6.47,512.5081,1399.747,141.751,1.851,374.187,0.5545488,0.012722299,0.0336075,0.0428703681724309,0.7301094680170493,1.3430606050549374,2014,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-09-30,2014-09-30,2014m9,-0.0881,5.9,467.35672,1399.747,141.751,1.851,374.187,0.5545488,0.012722299,0.0336075,0.0428703681724309,0.8006454099547868,1.397613868439708,2014,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-10-31,2014-10-31,2014m10,0.1661,6.88,544.9786,1334.52,145.138,6.348,382.525,0.53079987,0.01074094,0.036273718,0.0428703681724309,0.7019083322134976,1.413065800349265,2014,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-11-28,2014-11-28,2014m11,-0.0058,6.79,537.8495,1334.52,145.138,6.348,382.525,0.53079987,0.01074094,0.036273718,0.0428703681724309,0.7112119540809917,1.4185396501276148,2014,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2014-12-31,2014-12-31,2014m12,0.081,7.34,581.4161,1334.52,145.138,6.348,382.525,0.53079987,0.01074094,0.036273718,0.0428703681724309,0.6579195494732042,1.380181412356681,2014,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-01-30,2015-01-30,2015m1,0.0845,7.96,670.431,1312.505,146.935,13.59,382.747,0.52281094,0.009391964,0.037780426,0.0428703681724309,0.5708969443199132,1.357339412455417,2015,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-02-27,2015-02-27,2015m2,-0.054,7.48,635.2614,1312.505,146.935,13.59,382.747,0.52281094,0.009391964,0.037780426,0.0428703681724309,0.6025031375800199,1.3279651028392905,2015,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-03-31,2015-03-31,2015m3,0.0013,7.49,636.9346,1312.505,146.935,13.59,382.747,0.52281094,0.009391964,0.037780426,0.0428703681724309,0.6009203994481283,1.260954684876843,2015,3
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-04-30,2015-04-30,2015m4,-0.0668,6.99,594.4156,1286.779,148.184,17.969,370.802,0.5170958,0.008826691,0.039544474,0.0428703681724309,0.6238093117978266,1.2856665668921925,2015,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-05-29,2015-05-29,2015m5,-0.0272,6.75,573.912,1286.779,148.184,17.969,370.802,0.5170958,0.008826691,0.039544474,0.0428703681724309,0.6460955720617882,1.2680043210710266,2015,5
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-06-30,2015-06-30,2015m6,-0.0519,6.4,544.1536,1286.779,148.184,17.969,370.802,0.5170958,0.008826691,0.039544474,0.0764890166301126,0.6814288923520908,1.2410714265460223,2015,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-07-31,2015-07-31,2015m7,0.0469,6.7,569.66077,1306.937,149.107,20.296,406.667,0.50443673,0.008887957,0.04089868,0.0764890166301126,0.7138756664738984,1.2277880263356655,2015,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-08-31,2015-08-31,2015m8,-0.0582,6.26,532.1376,1306.937,149.107,20.296,406.667,0.50443673,0.008887957,0.04089868,0.0764890166301126,0.7642140319449823,1.2040538298756296,2015,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-09-30,2015-09-30,2015m9,-0.008,6.21,527.88727,1306.937,149.107,20.296,406.667,0.50443673,0.008887957,0.04089868,0.0764890166301126,0.7703671422022411,1.1802720591981757,2015,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-10-30,2015-10-30,2015m10,0.1256,6.99,594.1919,1297.587,148.541,18.897,407.325,0.50441474,0.012888539,0.04262142,0.0764890166301126,0.6855108366512146,1.2184198081817454,2015,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-11-30,2015-11-30,2015m11,0.0544,7.32,622.5587,1297.587,148.541,18.897,407.325,0.50441474,0.012888539,0.04262142,0.0764890166301126,0.6542756857875045,1.220026321909829,2015,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2015-12-31,2015-12-31,2015m12,-0.0328,7.08,602.1469,1297.587,148.541,18.897,407.325,0.50441474,0.012888539,0.04262142,0.0764890166301126,0.6764545110835696,1.2515206109467991,2015,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-01-29,2016-01-29,2016m1,-0.0028,7.06,600.4459,1287.604,148.142,18.944,402.34,0.5,0.005590228,0.04417352,0.0764890166301126,0.6700686460017736,1.1793248956984568,2016,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-02-29,2016-02-29,2016m2,-0.0255,6.83,580.42706,1287.604,148.142,18.944,402.34,0.5,0.005590228,0.04417352,0.0764890166301126,0.6931792508173938,1.190739080923509,2016,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-03-31,2016-03-31,2016m3,0.0586,7.23,616.8925,1287.604,148.142,18.944,402.34,0.5,0.005590228,0.04417352,0.0764890166301126,0.6522043894809721,1.160669189579457,2016,3
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-04-29,2016-04-29,2016m4,-0.0429,6.92,590.4421,1321.582,149.207,21.982,397.3,0.5122815,0.0058074337,0.044746373,0.0764890166301126,0.6728856445469936,1.1334404443010837,2016,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-05-31,2016-05-31,2016m5,-0.0116,6.79,579.47217,1321.582,149.207,21.982,397.3,0.5122815,0.0058074337,0.044746373,0.0764890166301126,0.685623911489227,1.1167540738045378,2016,5
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-06-30,2016-06-30,2016m6,0.0943,7.43,634.09106,1321.582,149.207,21.982,397.3,0.5122815,0.0058074337,0.044746373,0.0546290106539644,0.626566137403914,1.1146168016958993,2016,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-07-29,2016-07-29,2016m7,0.0821,8.04,659.7624,1319.887,148.823,20.33,394.196,0.51599646,0.005843682,0.044983394,0.0546290106539644,0.5974818045728917,1.117904480398285,2016,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-08-31,2016-08-31,2016m8,-0.0522,7.57,621.1488,1319.887,148.823,20.33,394.196,0.51599646,0.005843682,0.044983394,0.0546290106539644,0.6346241133710561,0.9570476367860924,2016,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-09-30,2016-09-30,2016m9,-0.0489,7.2,590.78876,1319.887,148.823,20.33,394.196,0.51599646,0.005843682,0.044983394,0.0546290106539644,0.6672367622132264,0.8508607913951054,2016,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-10-31,2016-10-31,2016m10,-0.0597,6.77,555.50555,1326.034,149.953,19.701,387.512,0.5222242,0.0050971545,0.04478769,0.0546290106539644,0.6975843620075418,0.7624681668730904,2016,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-11-30,2016-11-30,2016m11,-0.0399,6.45,550.2624,1326.034,149.953,19.701,387.512,0.5222242,0.0050971545,0.04478769,0.0546290106539644,0.7042313103966141,0.6834591186664163,2016,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2016-12-30,2016-12-30,2016m12,0.0124,6.53,557.0874,1326.034,149.953,19.701,387.512,0.5222242,0.0050971545,0.04478769,0.0546290106539644,0.695603617669855,0.7363131391991328,2016,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-01-31,2017-01-31,2017m1,-0.0796,6.01,512.72516,1322.818,151.646,12.822,382.121,0.5249883,0.0052002617,0.045223907,0.0546290106539644,0.7452745800145167,0.5973422371588604,2017,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-02-28,2017-02-28,2017m2,-0.015,5.87,501.4154,1322.818,151.646,12.822,382.121,0.5249883,0.0052002617,0.045223907,0.0546290106539644,0.7620847330364882,0.6211364739188828,2017,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-03-31,2017-03-31,2017m3,-0.1448,5.02,429.41583,1322.818,151.646,12.822,382.121,0.5249883,0.0052002617,0.045223907,0.0546290106539644,0.8898624388622522,0.6158321472883757,2017,3
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-04-28,2017-04-28,2017m4,0.0717,5.38,460.2106,1233.521,151.086,8.943,381.99,0.49269125,0.004671181,0.046634797,0.0546290106539644,0.8300330226652315,0.6174906316960469,2017,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-05-31,2017-05-31,2017m5,-0.0632,4.99,426.95935,1233.521,151.086,8.943,381.99,0.49269125,0.004671181,0.046634797,0.0546290106539644,0.8946753263076732,0.598823215562289,2017,5
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-06-30,2017-06-30,2017m6,-0.0281,4.85,414.98053,1233.521,151.086,8.943,381.99,0.49269125,0.004671181,0.046634797,0.0229261252207886,0.9205009910459504,0.5741761794318319,2017,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-07-31,2017-07-31,2017m7,0.068,5.18,473.0376,1257.941,149.609,19.056,396.035,0.49692315,0.0033332247,0.04674305,0.0229261252207886,0.8372167642759336,0.5785098168402394,2017,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-08-31,2017-08-31,2017m8,-0.0174,5.04,460.2528,1257.941,149.609,19.056,396.035,0.49692315,0.0033332247,0.04674305,0.0229261252207886,0.8604728093756261,0.5643614570383598,2017,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-09-29,2017-09-29,2017m9,0.1151,5.62,513.2184,1257.941,149.609,19.056,396.035,0.49692315,0.0033332247,0.04674305,0.0229261252207886,0.7716695717726579,0.6500944804587112,2017,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-10-31,2017-10-31,2017m10,-0.032,5.44,496.7808,1241.57,147.436,9.694,383.607,0.50014335,0.0044081286,0.048541766,0.0229261252207886,0.7721856097832004,0.6589147162763525,2017,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-11-30,2017-11-30,2017m11,0.1066,5.97,545.1625,1241.57,147.436,9.694,383.607,0.50014335,0.0044081286,0.048541766,0.0229261252207886,0.7036562394311903,0.680867071728559,2017,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2017-12-29,2017-12-29,2017m12,0.0184,6.08,555.20734,1241.57,147.436,9.694,383.607,0.50014335,0.0044081286,0.048541766,0.0229261252207886,0.690925610685388,0.6908157731555432,2017,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-01-31,2018-01-31,2018m1,-0.1595,5.11,466.62988,1255.789,146.041,16.681,420.066,0.49982122,0.0037928347,0.047062047,0.0229261252207886,0.9002124210788783,0.6242591761401316,2018,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-02-28,2018-02-28,2018m2,-0.2133,3.97,364.83902,1255.789,146.041,16.681,420.066,0.49982122,0.0037928347,0.047062047,0.0229261252207886,1.151373547232148,0.7922669996162793,2018,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-03-29,2018-03-29,2018m3,-0.0076,3.94,361.34528,1255.789,146.041,16.681,420.066,0.49982122,0.0037928347,0.047062047,0.0229261252207886,1.1625058673147115,0.7720470247561672,2018,3
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-04-30,2018-04-30,2018m4,-0.0127,3.89,356.7597,1252.418,146.008,19.143,420.828,0.46320397,0.00576405,0.04593195,0.0229261252207886,1.1795839543381357,0.7768961611041311,2018,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-05-31,2018-05-31,2018m5,0.1414,4.39,402.57178,1252.418,146.008,19.143,420.828,0.46320397,0.00576405,0.04593195,0.0229261252207886,1.0453489851555633,0.8654632271854259,2018,5
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-06-29,2018-06-29,2018m6,0.0752,4.72,432.83344,1252.418,146.008,19.143,420.828,0.46320397,0.00576405,0.04593195,0.0454888933245886,0.9722632239139944,0.8257421090003998,2018,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-07-31,2018-07-31,2018m7,0.0085,4.76,436.50153,1238.512,146.802,-9.301,401.021,0.51191753,0.005585735,0.045505412,0.0454888933245886,0.918716126816991,0.801202181414609,2018,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-08-31,2018-08-31,2018m8,-0.0504,4.47,407.71317,1238.512,146.802,-9.301,401.021,0.51191753,0.005585735,0.045505412,0.0454888933245886,0.983586107035096,0.7447956940816868,2018,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-09-28,2018-09-28,2018m9,0.0425,4.66,411.14246,1238.512,146.802,-9.301,401.021,0.51191753,0.005585735,0.045505412,0.0454888933245886,0.9753820792685528,0.7040108059605006,2018,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-10-31,2018-10-31,2018m10,-0.191,3.77,332.61957,1232.658,152.453,4.95,406.406,0.50980484,0.005398902,0.04692299,0.0454888933245886,1.2218343467377235,0.8744711234713664,2018,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-11-30,2018-11-30,2018m11,-0.0345,3.59,327.4367,1232.658,152.453,4.95,406.406,0.50980484,0.005398902,0.04692299,0.0454888933245886,1.2411741949674553,0.8739436453438405,2018,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2018-12-31,2018-12-31,2018m12,-0.1253,3.14,286.39313,1232.658,152.453,4.95,406.406,0.50980484,0.005398902,0.04692299,0.0454888933245886,1.4190494477106426,0.9014997079034972,2018,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-01-31,2019-01-31,2019m1,0.1115,3.49,318.31592,1237.553,152.225,4.81,408.182,0.50656176,0.0035537872,0.044734247,0.0454888933245886,1.2823173422551934,0.9176223050591802,2019,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-02-28,2019-02-28,2019m2,0.0115,3.48,310.0854,1237.553,152.225,4.81,408.182,0.50656176,0.0035537872,0.044734247,0.0454888933245886,1.3163534906014465,0.93603699448256,2019,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-03-29,2019-03-29,2019m3,-0.023,3.4,302.957,1237.553,152.225,4.81,408.182,0.50656176,0.0035537872,0.044734247,0.0454888933245886,1.347326540848825,0.937439019614872,2019,3
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-04-30,2019-04-30,2019m4,-0.0971,3.07,273.38348,1222.901,152.02,3.889,395.884,0.51094407,0.0016166476,0.04734643,0.0454888933245886,1.4480903298317085,0.932665339477506,2019,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-05-31,2019-05-31,2019m5,-0.0619,2.83,251.94075,1222.901,152.02,3.889,395.884,0.51094407,0.0016166476,0.04734643,0.0454888933245886,1.5713377160524722,0.9256065344191708,2019,5
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-06-28,2019-06-28,2019m6,-0.0636,2.65,235.91626,1222.901,152.02,3.889,395.884,0.51094407,0.0016166476,0.04734643,0.0098235846864232,1.678069978255653,0.8788028136587462,2019,6
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-07-31,2019-07-31,2019m7,0.0491,2.78,247.4895,1222.379,151.335,23.439,379.601,0.5245427,2.0451922e-05,0.046603385,0.0098235846864232,1.5338065379888592,0.8936432241617993,2019,7
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-08-30,2019-08-30,2019m8,-0.1295,2.37,210.98213,1222.379,151.335,23.439,379.601,0.5245427,2.0451922e-05,0.046603385,0.0098235846864232,1.799209355691122,0.9302334559607652,2019,8
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-09-30,2019-09-30,2019m9,0.2658,3.0,267.066,1222.379,151.335,23.439,379.601,0.5245427,2.0451922e-05,0.046603385,0.0098235846864232,1.4213752899417889,0.9496354400282262,2019,9
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-10-31,2019-10-31,2019m10,0.1133,3.34,297.32346,1216.329,145.645,19.045,370.434,0.5244584,0.0017108858,0.04575489,0.0098235846864232,1.2458956939057846,0.930782934756732,2019,10
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-11-29,2019-11-29,2019m11,-0.1856,2.67,237.68074,1216.329,145.645,19.045,370.434,0.5244584,0.0017108858,0.04575489,0.0098235846864232,1.5585360395895669,0.8795200871126465,2019,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2019-12-31,2019-12-31,2019m12,0.1049,2.95,262.60605,1216.329,145.645,19.045,370.434,0.5244584,0.0017108858,0.04575489,0.0098235846864232,1.4106071541227865,0.9196513155297812,2019,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2020-01-31,2020-01-31,2020m1,-0.1186,2.6,231.44939,1222.785,145.387,15.665,364.173,0.52800286,0.0016217078,0.044420727,0.0098235846864232,1.5734455087841162,0.9727102045419698,2020,1
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2020-02-28,2020-02-28,2020m2,0.0154,2.59,231.42426,1222.785,145.387,15.665,364.173,0.52800286,0.0016217078,0.044420727,0.0098235846864232,1.573616332782653,0.942516636482903,2020,2
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2020-04-30,2020-04-30,2020m4,0.1253,1.05,93.79334,1205.625,144.083,1.076,351.02,0.5344556,0.0022784863,0.04452048,0.0098235846864232,3.742482939537463,1.5251155277427886,2020,4
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2020-11-30,2020-11-30,2020m11,0.2769,7.94,107.444084,1254.098,142.645,-15.532,318.339,0.57057583,0.05440803,0.03971061,0.0030653524015725,2.962834200704194,1.5066602704284566,2020,11
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2020-12-31,2020-12-31,2020m12,0.2758,10.13,137.07916,1254.098,142.645,-15.532,318.339,0.57057583,0.05440803,0.03971061,0.0030653524015725,2.3223004728257326,1.5832060726268633,2020,12
10952,UNII,UNI INVEST U S LTD,2.0,9.0,17.0,2021-01-29,2021-01-29,2021m1,0.0533,10.67,144.38644,1198.34,137.908,-17.045,318.301,0.5502662,0.0029774522,0.036258493,0.0030653524015725,2.204507572763175,1.638667290712973,2021,1
